Date,Open,High,Low,Close,Volume
2013-11-22,96.65,96.69,96.41,96.42,145174.0
2013-11-21,96.78,96.87,96.6,96.69,685025.0
2013-11-20,97.79,97.89,97.5,97.76,218727.0
2013-11-19,97.63,97.78,97.48,97.54,177731.0
2013-11-18,97.78,97.88,97.54,97.83,312705.0
2013-11-15,97.55,97.62,97.39,97.5,266653.0
2013-11-14,97.66,97.93,97.59,97.73,525723.0
2013-11-13,98.23,98.53,98.12,98.33,189165.0
2013-11-12,98.02,98.24,97.99,98.03,241662.0
2013-11-11,98.45,98.55,98.42,98.53,105097.0
2013-11-08,98.99,99.02,98.51,98.58,603505.0
2013-11-07,98.53,100.12,98.46,99.73,1304791.0
2013-11-06,99.09,99.14,98.98,99.04,79083.0
2013-11-05,99.32,99.38,99.09,99.17,308564.0
2013-11-04,99.06,99.18,99.06,99.09,136291.0
2013-11-01,99.26,99.29,98.87,98.98,656447.0
2013-10-31,99.53,99.64,99.31,99.38,292664.0
2013-10-30,99.52,100.68,99.01,99.1,452571.0
2013-10-29,99.8,99.89,99.48,99.55,254094.0
2013-10-28,100.0,100.13,99.97,100.01,92857.0
2013-10-25,100.43,100.45,100.27,100.35,98308.0
2013-10-24,100.43,100.51,100.34,100.48,73621.0
2013-10-23,100.35,100.54,100.32,100.37,294042.0
2013-10-22,99.27,99.75,99.26,99.61,254409.0
2013-10-21,99.57,99.63,99.51,99.56,195764.0
2013-10-18,100.0,100.08,99.86,99.9,393383.0
2013-10-17,99.91,100.03,99.8,99.87,195478.0
2013-10-16,99.21,99.22,98.76,98.92,306092.0
2013-10-15,99.2,99.57,99.04,99.43,350439.0
2013-10-14,99.6,99.65,99.18,99.18,104130.0
2013-10-11,99.46,99.49,99.17,99.18,157559.0
2013-10-10,99.73,99.81,99.49,99.53,250519.0
2013-10-09,100.47,100.64,100.14,100.45,231626.0
2013-10-08,100.73,100.96,100.68,100.89,453013.0
2013-10-07,100.95,100.98,100.6,100.96,187735.0
2013-10-04,100.77,100.83,100.33,100.35,125201.0
2013-10-03,100.14,100.86,100.14,100.54,521119.0
2013-10-02,100.51,100.66,100.21,100.41,159794.0
2013-10-01,99.87,99.98,99.45,99.95,142641.0
2013-09-30,100.13,100.14,99.3,99.47,225378.0
2013-09-27,99.32,99.66,99.32,99.52,267745.0
2013-09-26,98.83,98.97,98.65,98.86,241267.0
2013-09-25,99.09,99.36,98.81,99.36,215992.0
2013-09-24,99.08,99.28,98.76,99.0,348771.0
2013-09-23,98.91,99.12,98.83,99.01,236857.0
2013-09-20,98.33,98.48,98.15,98.45,262663.0
2013-09-19,98.54,98.62,98.21,98.41,287399.0
